flight_key,flight_id,airline_key,airline,route_key,date_key,source,destination,route,departure_datetime,arrival_datetime,departure_date,departure_hour,arrival_date,arrival_hour,flight_duration_minutes,flight_duration_hours,is_overnight,duration_anomaly
700,6E252,2,IndiGo,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,2026-04-18,14,2026-04-18,18,267.0,4.45,0,0
701,AI183,1,Air India,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,2026-04-18,14,2026-04-18,16,102.0,1.7,0,0
702,SJ125,3,SpiceJet,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,2026-04-18,14,2026-04-18,16,154.0,2.566666666666667,0,0
703,SJ087,3,SpiceJet,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,2026-04-18,14,2026-04-18,19,289.0,4.816666666666666,0,0
704,UK182,4,Vistara,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,2026-04-18,14,2026-04-18,18,246.0,4.1,0,0
705,AI016,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,2026-04-18,14,2026-04-18,18,263.0,4.383333333333334,0,0
706,6E107,2,IndiGo,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,2026-04-18,14,2026-04-18,17,180.0049666666667,3.000082777777778,0,0
707,AI026,1,Air India,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,2026-04-18,14,2026-04-18,15,59.0,0.9833333333333333,0,0
708,AI177,1,Air India,14,20260418,CCU,HYD,CCU → HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,2026-04-18,14,2026-04-18,16,135.0,2.25,0,0
709,AI041,1,Air India,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,2026-04-18,14,2026-04-18,15,111.0,1.85,0,0
710,6E264,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,2026-04-18,14,2026-04-18,18,260.0,4.333333333333333,0,0
711,6E222,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,2026-04-18,14,2026-04-18,16,130.0,2.1666666666666665,0,0
712,AI004,1,Air India,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,2026-04-18,13,2026-04-18,18,254.0,4.233333333333333,0,0
713,SJ126,3,SpiceJet,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,2026-04-18,13,2026-04-18,16,164.0,2.7333333333333334,0,0
714,SJ220,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,2026-04-18,13,2026-04-18,15,96.0,1.6,0,0
715,AI204,1,Air India,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,2026-04-18,13,2026-04-18,18,298.0,4.966666666666667,0,0
716,UK098,4,Vistara,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,2026-04-18,13,2026-04-18,17,256.0,4.266666666666667,0,0
717,AI090,1,Air India,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,2026-04-18,13,2026-04-18,16,154.0,2.566666666666667,0,0
718,AI092,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,2026-04-18,13,2026-04-18,16,164.0,2.7333333333333334,0,0
719,AI049,1,Air India,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,2026-04-18,13,2026-04-18,15,133.0,2.216666666666667,0,0
720,UK117,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,2026-04-18,13,2026-04-18,16,217.0,3.6166666666666667,0,0
721,6E227,2,IndiGo,27,20260418,MAA,BOM,MAA → BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,2026-04-18,13,2026-04-18,17,265.0,4.416666666666667,0,0
722,AI228,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,2026-04-18,13,2026-04-18,17,268.0,4.466666666666667,0,0
723,SJ164,3,SpiceJet,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,2026-04-18,13,2026-04-18,15,120.00495,2.0000825,0,0
724,AI018,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,2026-04-18,13,2026-04-18,18,292.0,4.866666666666666,0,0
725,UK192,4,Vistara,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,2026-04-18,12,2026-04-18,13,60.00495,1.0000825,0,0
726,SJ224,3,SpiceJet,20,20260418,DEL,MAA,DEL → MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,2026-04-18,12,2026-04-18,15,172.0,2.8666666666666667,0,0
727,UK050,4,Vistara,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,2026-04-18,12,2026-04-18,13,39.0,0.65,0,0
728,SJ159,3,SpiceJet,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,2026-04-18,12,2026-04-18,14,103.0,1.7166666666666666,0,0
729,UK038,4,Vistara,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,2026-04-18,12,2026-04-18,15,189.0,3.15,0,0
730,6E192,2,IndiGo,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,2026-04-18,12,2026-04-18,16,265.0,4.416666666666667,0,0
731,6E173,2,IndiGo,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,2026-04-18,12,2026-04-18,13,49.0,0.8166666666666667,0,0
732,AI185,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,2026-04-18,12,2026-04-18,16,242.0,4.033333333333333,0,0
733,SJ152,3,SpiceJet,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,2026-04-18,12,2026-04-18,13,101.0,1.6833333333333333,0,0
734,AI215,1,Air India,3,20260418,BLR,DEL,BLR → DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,2026-04-18,12,2026-04-18,13,96.0,1.6,0,0
735,AI074,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,2026-04-18,12,2026-04-18,12,47.0,0.7833333333333333,0,0
736,6E109,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,2026-04-18,12,2026-04-18,12,51.0,0.85,0,0
737,6E144,2,IndiGo,22,20260418,HYD,BOM,HYD → BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,2026-04-18,11,2026-04-18,15,195.0,3.25,0,0
738,6E210,2,IndiGo,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,2026-04-18,11,2026-04-18,15,247.0,4.116666666666666,0,0
739,SJ111,3,SpiceJet,20,20260418,DEL,MAA,DEL → MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,2026-04-18,11,2026-04-18,12,72.0,1.2,0,0
740,UK092,4,Vistara,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,2026-04-18,11,2026-04-18,13,95.0,1.5833333333333333,0,0
741,UK009,4,Vistara,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,2026-04-18,11,2026-04-18,13,127.0,2.1166666666666667,0,0
742,AI170,1,Air India,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,2026-04-18,11,2026-04-18,15,263.0,4.383333333333334,0,0
743,6E154,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,2026-04-18,11,2026-04-18,12,57.0,0.95,0,0
744,6E161,2,IndiGo,29,20260418,MAA,DEL,MAA → DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,2026-04-18,11,2026-04-18,12,57.0,0.95,0,0
745,UK128,4,Vistara,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,2026-04-18,11,2026-04-18,14,169.0,2.816666666666667,0,0
746,AI186,1,Air India,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,2026-04-18,11,2026-04-18,13,114.0,1.9,0,0
747,AI099,1,Air India,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,2026-04-18,11,2026-04-18,13,142.0,2.3666666666666667,0,0
748,6E203,2,IndiGo,4,20260418,BLR,HYD,BLR → HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,2026-04-18,11,2026-04-18,12,111.0,1.85,0,0
749,UK139,4,Vistara,5,20260418,BLR,MAA,BLR → MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,2026-04-18,10,2026-04-18,14,217.0,3.6166666666666667,0,0
750,SJ008,3,SpiceJet,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,2026-04-18,10,2026-04-18,15,295.0,4.916666666666667,0,0
751,AI171,1,Air India,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,2026-04-18,10,2026-04-18,13,163.0,2.716666666666667,0,0
752,6E124,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,2026-04-18,10,2026-04-18,15,274.0,4.566666666666666,0,0
753,6E137,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,2026-04-18,10,2026-04-18,15,256.0,4.266666666666667,0,0
754,AI008,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,2026-04-18,10,2026-04-18,12,120.00498333333333,2.0000830555555553,0,0
755,SJ140,3,SpiceJet,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,2026-04-18,10,2026-04-18,14,228.0,3.8,0,0
756,UK016,4,Vistara,18,20260418,DEL,CCU,DEL → CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,2026-04-18,10,2026-04-18,11,40.0,0.6666666666666666,0,0
757,AI127,1,Air India,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,2026-04-18,10,2026-04-18,13,188.0,3.1333333333333333,0,0
758,SJ096,3,SpiceJet,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,2026-04-18,10,2026-04-18,13,196.0,3.2666666666666666,0,0
759,6E048,2,IndiGo,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,2026-04-18,10,2026-04-18,11,51.0,0.85,0,0
760,SJ090,3,SpiceJet,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,2026-04-18,10,2026-04-18,13,167.0,2.783333333333333,0,0
761,AI014,1,Air India,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,2026-04-18,10,2026-04-18,13,207.0,3.45,0,0
762,6E131,2,IndiGo,4,20260418,BLR,HYD,BLR → HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,2026-04-18,10,2026-04-18,14,238.0,3.966666666666667,0,0
763,AI130,1,Air India,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,2026-04-18,10,2026-04-18,12,161.0,2.683333333333333,0,0
764,UK151,4,Vistara,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,2026-04-18,10,2026-04-18,13,199.0,3.316666666666667,0,0
765,6E165,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,2026-04-18,10,2026-04-18,11,58.0,0.9666666666666667,0,0
766,UK161,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,2026-04-18,10,2026-04-18,12,163.0,2.716666666666667,0,0
767,AI107,1,Air India,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,2026-04-18,10,2026-04-18,10,46.0,0.7666666666666667,0,0
768,SJ104,3,SpiceJet,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,2026-04-18,10,2026-04-18,11,60.00496666666666,1.0000827777777777,0,0
769,AI042,1,Air India,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,2026-04-18,9,2026-04-18,10,64.0,1.0666666666666667,0,0
770,6E266,2,IndiGo,15,20260418,CCU,MAA,CCU → MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,2026-04-18,9,2026-04-18,11,88.0,1.4666666666666666,0,0
771,6E138,2,IndiGo,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,2026-04-18,9,2026-04-18,12,184.0,3.066666666666667,0,0
772,SJ219,3,SpiceJet,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,2026-04-18,9,2026-04-18,14,277.0,4.616666666666666,0,0
773,UK197,4,Vistara,4,20260418,BLR,HYD,BLR → HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,2026-04-18,9,2026-04-18,10,92.0,1.5333333333333334,0,0
774,6E119,2,IndiGo,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,2026-04-18,9,2026-04-18,11,134.0,2.2333333333333334,0,0
775,SJ058,3,SpiceJet,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,2026-04-18,8,2026-04-18,13,256.0,4.266666666666667,0,0
776,AI218,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,2026-04-18,8,2026-04-18,11,180.0,3.0,0,0
777,SJ060,3,SpiceJet,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,2026-04-18,8,2026-04-18,13,295.0,4.916666666666667,0,0
778,UK121,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,2026-04-18,8,2026-04-18,12,240.0,4.0,0,0
779,6E208,2,IndiGo,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,2026-04-18,8,2026-04-18,11,187.0,3.1166666666666667,0,0
780,6E153,2,IndiGo,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,2026-04-18,8,2026-04-18,12,237.0,3.95,0,0
781,AI117,1,Air India,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,2026-04-18,8,2026-04-18,10,111.0,1.85,0,0
782,SJ113,3,SpiceJet,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,2026-04-18,8,2026-04-18,10,120.00496666666666,2.0000827777777777,0,0
783,AI191,1,Air India,5,20260418,BLR,MAA,BLR → MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,2026-04-18,7,2026-04-18,11,241.0,4.016666666666667,0,0
784,6E267,2,IndiGo,20,20260418,DEL,MAA,DEL → MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,2026-04-18,7,2026-04-18,11,233.0,3.8833333333333333,0,0
785,6E185,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,2026-04-18,7,2026-04-18,10,139.0,2.316666666666667,0,0
786,AI114,1,Air India,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,2026-04-18,7,2026-04-18,9,75.0,1.25,0,0
787,6E155,2,IndiGo,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,2026-04-18,7,2026-04-18,8,33.0,0.55,0,0
788,UK045,4,Vistara,30,20260418,MAA,HYD,MAA → HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,2026-04-18,7,2026-04-18,9,105.0,1.75,0,0
789,AI111,1,Air India,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,2026-04-18,7,2026-04-18,10,179.0,2.9833333333333334,0,0
790,AI156,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,2026-04-18,7,2026-04-18,9,103.0,1.7166666666666666,0,0
791,SJ128,3,SpiceJet,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,2026-04-18,7,2026-04-18,10,183.0,3.05,0,0
792,AI104,1,Air India,30,20260418,MAA,HYD,MAA → HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,2026-04-18,7,2026-04-18,9,105.0,1.75,0,0
793,6E225,2,IndiGo,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,2026-04-18,7,2026-04-18,12,279.0,4.65,0,0
794,6E033,2,IndiGo,19,20260418,DEL,HYD,DEL → HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,2026-04-18,7,2026-04-18,9,120.0,2.0,0,0
795,6E244,2,IndiGo,28,20260418,MAA,CCU,MAA → CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,2026-04-18,7,2026-04-18,8,84.0,1.4,0,0
796,UK137,4,Vistara,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,2026-04-18,7,2026-04-18,9,130.0,2.1666666666666665,0,0
797,AI063,1,Air India,21,20260418,HYD,BLR,HYD → BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,2026-04-18,7,2026-04-18,11,263.0,4.383333333333334,0,0
798,SJ156,3,SpiceJet,8,20260418,BOM,DEL,BOM → DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,2026-04-18,6,2026-04-18,7,35.0,0.5833333333333334,0,0
799,UK125,4,Vistara,22,20260418,HYD,BOM,HYD → BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,2026-04-18,6,2026-04-18,11,286.0,4.766666666666667,0,0
800,AI232,1,Air India,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,2026-04-18,6,2026-04-18,10,210.0,3.5,0,0
801,AI167,1,Air India,3,20260418,BLR,DEL,BLR → DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,2026-04-18,6,2026-04-18,11,267.0,4.45,0,0
802,UK160,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,2026-04-18,6,2026-04-18,10,256.0,4.266666666666667,0,0
803,UK129,4,Vistara,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,2026-04-18,6,2026-04-18,7,60.00496666666666,1.0000827777777777,0,0
804,SJ230,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,2026-04-18,6,2026-04-18,10,275.0,4.583333333333333,0,0
805,SJ056,3,SpiceJet,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,2026-04-18,6,2026-04-18,7,59.0,0.9833333333333333,0,0
806,SJ137,3,SpiceJet,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,2026-04-18,6,2026-04-18,10,246.0,4.1,0,0
807,6E081,2,IndiGo,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,2026-04-18,6,2026-04-18,7,99.0,1.65,0,0
808,6E088,2,IndiGo,11,20260418,CCU,BLR,CCU → BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,2026-04-18,5,2026-04-18,8,151.0,2.5166666666666666,0,0
809,6E121,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,2026-04-18,5,2026-04-18,10,298.0,4.966666666666667,0,0
810,UK214,4,Vistara,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,2026-04-18,5,2026-04-18,9,220.0,3.6666666666666665,0,0
811,6E060,2,IndiGo,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,2026-04-18,5,2026-04-18,7,120.00498333333333,2.0000830555555553,0,0
812,SJ101,3,SpiceJet,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,2026-04-18,5,2026-04-18,6,100.0,1.6666666666666667,0,0
813,AI017,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,2026-04-18,5,2026-04-18,8,213.0,3.55,0,0
814,6E120,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,2026-04-18,5,2026-04-18,6,60.0,1.0,0,0
815,6E217,2,IndiGo,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,2026-04-18,5,2026-04-18,8,168.0,2.8,0,0
816,AI194,1,Air India,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,2026-04-18,5,2026-04-18,9,269.0,4.483333333333333,0,0
817,AI095,1,Air India,20,20260418,DEL,MAA,DEL → MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,2026-04-18,5,2026-04-18,8,198.0,3.3,0,0
818,SJ190,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,2026-04-18,4,2026-04-18,9,268.0,4.466666666666667,0,0
819,6E139,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,2026-04-18,4,2026-04-18,8,202.0,3.3666666666666667,0,0
820,6E062,2,IndiGo,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,2026-04-18,4,2026-04-18,6,87.0,1.45,0,0
821,UK011,4,Vistara,13,20260418,CCU,DEL,CCU → DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,2026-04-18,4,2026-04-18,6,104.0,1.7333333333333334,0,0
822,6E100,2,IndiGo,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,2026-04-18,4,2026-04-18,7,189.0,3.15,0,0
823,6E228,2,IndiGo,25,20260418,HYD,MAA,HYD → MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,2026-04-18,4,2026-04-18,9,291.0,4.85,0,0
824,UK033,4,Vistara,24,20260418,HYD,DEL,HYD → DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,2026-04-18,4,2026-04-18,9,284.0,4.733333333333333,0,0
825,SJ231,3,SpiceJet,16,20260418,DEL,BLR,DEL → BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,2026-04-18,4,2026-04-18,5,85.0,1.4166666666666667,0,0
826,AI166,1,Air India,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,2026-04-18,4,2026-04-18,7,183.0,3.05,0,0
827,SJ176,3,SpiceJet,17,20260418,DEL,BOM,DEL → BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,2026-04-18,4,2026-04-18,6,122.0,2.033333333333333,0,0
828,SJ065,3,SpiceJet,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,2026-04-18,4,2026-04-18,6,164.0,2.7333333333333334,0,0
829,6E160,2,IndiGo,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,2026-04-18,4,2026-04-18,8,257.0,4.283333333333333,0,0
830,AI089,1,Air India,12,20260418,CCU,BOM,CCU → BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,2026-04-18,4,2026-04-18,4,42.0,0.7,0,0
831,UK226,4,Vistara,30,20260418,MAA,HYD,MAA → HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,2026-04-18,3,2026-04-18,5,63.0,1.05,0,0
832,SJ123,3,SpiceJet,7,20260418,BOM,CCU,BOM → CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,2026-04-18,3,2026-04-18,5,88.0,1.4666666666666666,0,0
833,AI054,1,Air India,23,20260418,HYD,CCU,HYD → CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,2026-04-18,3,2026-04-18,8,266.0,4.433333333333334,0,0
834,UK019,4,Vistara,9,20260418,BOM,HYD,BOM → HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,2026-04-18,3,2026-04-18,4,54.0,0.9,0,0
835,UK032,4,Vistara,1,20260418,BLR,BOM,BLR → BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,2026-04-18,3,2026-04-18,7,237.0,3.95,0,0
836,SJ100,3,SpiceJet,26,20260418,MAA,BLR,MAA → BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,2026-04-18,3,2026-04-18,6,202.0,3.3666666666666667,0,0
837,SJ094,3,SpiceJet,30,20260418,MAA,HYD,MAA → HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,2026-04-18,3,2026-04-18,8,284.0,4.733333333333333,0,0
838,6E101,2,IndiGo,10,20260418,BOM,MAA,BOM → MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,2026-04-18,3,2026-04-18,8,297.0,4.95,0,0
839,6E006,2,IndiGo,6,20260418,BOM,BLR,BOM → BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,2026-04-18,3,2026-04-18,5,120.00498333333333,2.0000830555555553,0,0
